,tradeDate,closeIndex,turnoverValue
1903,2012-11-05,2301.88,33663152794.0
1904,2012-11-06,2292.21,34473381993.0
1905,2012-11-07,2287.5,30278449435.0
1906,2012-11-08,2245.41,30411864845.0
1907,2012-11-09,2240.92,24374277793.0
1908,2012-11-12,2251.85,29040821378.0
1909,2012-11-13,2212.44,28818451577.0
1910,2012-11-14,2223.11,23592323468.0
1911,2012-11-15,2193.62,23778694920.0
1912,2012-11-16,2177.24,26118247405.0
1913,2012-11-19,2174.99,26737221714.0
1914,2012-11-20,2164.88,22999196160.0
1915,2012-11-21,2194.9,27121949931.0
1916,2012-11-22,2177.55,21536153037.0
1917,2012-11-23,2192.68,26307630050.0
1918,2012-11-26,2175.6,22231498412.0
1919,2012-11-27,2150.64,26149735216.0
1920,2012-11-28,2129.16,24423321714.0
1921,2012-11-29,2115.68,24016256021.0
1922,2012-11-30,2139.66,28552066162.0
1923,2012-12-03,2108.85,34173653616.0
1924,2012-12-04,2131.47,31732336903.0
1925,2012-12-05,2207.88,69109050480.0
1926,2012-12-06,2203.6,42758570153.0
1927,2012-12-07,2246.76,64996499283.0
1928,2012-12-10,2271.05,61399772028.0
1929,2012-12-11,2258.5,45087981874.0
1930,2012-12-12,2267.77,39182538242.0
1931,2012-12-13,2242.64,36665684856.0
1932,2012-12-14,2355.87,93934741143.0
1933,2012-12-17,2366.7,85000820332.0
1934,2012-12-18,2368.12,78802837302.0
1935,2012-12-19,2371.11,61140748228.0
1936,2012-12-20,2384.82,63028692015.0
1937,2012-12-21,2372.0,66887708129.0
1938,2012-12-24,2381.22,54121541302.0
1939,2012-12-25,2448.4,89877770350.0
1940,2012-12-26,2457.62,68406242066.0
1941,2012-12-27,2444.59,69327603833.0
1942,2012-12-28,2480.05,66053288179.0
1943,2012-12-31,2522.95,81149079560.0
1944,2013-01-04,2524.41,95579245007.0
1945,2013-01-07,2535.99,73167512509.0
1946,2013-01-08,2525.33,76498061772.0
1947,2013-01-09,2526.13,74233596955.0
1948,2013-01-10,2530.57,71159045499.0
1949,2013-01-11,2483.23,72775921987.0
1950,2013-01-14,2577.73,96853471373.0
1951,2013-01-15,2595.86,1.01356961358e+11
1952,2013-01-16,2577.09,95564995007.0
1953,2013-01-17,2552.76,71716118533.0
1954,2013-01-18,2595.44,77435163470.0
1955,2013-01-21,2610.9,85357442058.0
1956,2013-01-22,2596.9,1.02261160399e+11
1957,2013-01-23,2607.46,72758926411.0
1958,2013-01-24,2582.75,1.09537680297e+11
1959,2013-01-25,2571.67,60689373994.0
1960,2013-01-28,2651.86,98173275704.0
1961,2013-01-29,2675.87,1.08827009893e+11
1962,2013-01-30,2688.71,1.00856652553e+11
1963,2013-01-31,2686.88,94476820552.0
1964,2013-02-01,2743.32,1.10560933901e+11
1965,2013-02-04,2748.03,1.36119589827e+11
1966,2013-02-05,2771.68,1.1270117161e+11
1967,2013-02-06,2775.84,88989578113.0
1968,2013-02-07,2759.87,95978595584.0
1969,2013-02-08,2771.73,82903631783.0
1970,2013-02-18,2737.47,81001366822.0
1971,2013-02-19,2685.61,82460808230.0
1972,2013-02-20,2702.64,73636360656.0
1973,2013-02-21,2610.55,1.03619498796e+11
1974,2013-02-22,2596.6,65899100176.0
1975,2013-02-25,2604.96,55614493314.0
1976,2013-02-26,2567.6,83373960556.0
1977,2013-02-27,2594.68,64612274221.0
1978,2013-02-28,2673.33,92235377254.0
1979,2013-03-01,2668.84,80342747703.0
1980,2013-03-04,2545.72,1.12585043728e+11
1981,2013-03-05,2622.81,92357133815.0
1982,2013-03-06,2650.2,95048891279.0
1983,2013-03-07,2619.48,96498095994.0
1984,2013-03-08,2606.93,63054592405.0
1985,2013-03-11,2592.37,52460900851.0
1986,2013-03-12,2555.62,71675127580.0
1987,2013-03-13,2527.49,56003723639.0
1988,2013-03-14,2534.27,49929775447.0
1989,2013-03-15,2539.87,82749877355.0
1990,2013-03-18,2502.49,63093556699.0
1991,2013-03-19,2525.1,55601011985.0
1992,2013-03-20,2610.17,91271022200.0
1993,2013-03-21,2614.99,71642665537.0
1994,2013-03-22,2618.31,55882142445.0
1995,2013-03-25,2613.1,58004930851.0
1996,2013-03-26,2575.05,65306571624.0
1997,2013-03-27,2583.53,58652246310.0
1998,2013-03-28,2499.3,84725899121.0
1999,2013-03-29,2495.08,52055540480.0
2000,2013-04-01,2493.19,47159820558.0
2001,2013-04-02,2486.39,55637391748.0
2002,2013-04-03,2483.55,45156719409.0
2003,2013-04-08,2472.3,55249297714.0
2004,2013-04-09,2489.43,54947035592.0
2005,2013-04-10,2485.31,51963820632.0
2006,2013-04-11,2477.88,43039949368.0
2007,2013-04-12,2462.11,40428047827.0
2008,2013-04-15,2436.82,44084843341.0
2009,2013-04-16,2459.59,53783255198.0
2010,2013-04-17,2458.47,46800831850.0
2011,2013-04-18,2464.85,46270137159.0
2012,2013-04-19,2533.83,76723675264.0
2013,2013-04-22,2530.67,63027024091.0
2014,2013-04-23,2449.47,61576157889.0
2015,2013-04-24,2495.58,62189421706.0
2016,2013-04-25,2467.88,59891284466.0
2017,2013-04-26,2447.31,46351986661.0
2018,2013-05-02,2449.64,47200448204.0
2019,2013-05-03,2492.91,63267042656.0
2020,2013-05-06,2525.98,61767951099.0
2021,2013-05-07,2529.94,59244949469.0
2022,2013-05-08,2542.8,60309148841.0
2023,2013-05-09,2527.79,64438292561.0
2024,2013-05-10,2540.84,50896689221.0
2025,2013-05-13,2530.77,55155093224.0
2026,2013-05-14,2493.34,56144573527.0
2027,2013-05-15,2506.93,47578585624.0
2028,2013-05-16,2552.71,76830436307.0
2029,2013-05-17,2592.05,83599367908.0
2030,2013-05-20,2609.61,94059415836.0
2031,2013-05-21,2614.85,75837813846.0
2032,2013-05-22,2618.03,78224126421.0
2033,2013-05-23,2582.85,81359908175.0
2034,2013-05-24,2597.23,62831235051.0
2035,2013-05-27,2599.59,66701652802.0
2036,2013-05-28,2644.36,86756736777.0
2037,2013-05-29,2642.56,81953853231.0
2038,2013-05-30,2634.32,71045065872.0
2039,2013-05-31,2606.43,65904433688.0
2040,2013-06-03,2602.62,63008705172.0
2041,2013-06-04,2565.67,63139420045.0
2042,2013-06-05,2560.54,47367057838.0
2043,2013-06-06,2527.85,54448113429.0
2044,2013-06-07,2484.16,61366173745.0
2045,2013-06-13,2399.94,64081598112.0
2046,2013-06-14,2416.77,53686779328.0
2047,2013-06-17,2403.84,51983757469.0
2048,2013-06-18,2418.75,48792090467.0
2049,2013-06-19,2400.76,52979991053.0
2050,2013-06-20,2321.47,52171735063.0
2051,2013-06-21,2317.39,53486132980.0
2052,2013-06-24,2171.21,73731930536.0
2053,2013-06-25,2165.42,87090393952.0
2054,2013-06-26,2168.3,67298430249.0
2055,2013-06-27,2160.74,62927082416.0
2056,2013-06-28,2200.64,64106048718.0
2057,2013-07-01,2213.32,51874735216.0
2058,2013-07-02,2221.98,59632902046.0
2059,2013-07-03,2203.83,59536760190.0
2060,2013-07-04,2221.98,67189379203.0
2061,2013-07-05,2226.85,58424400611.0
2062,2013-07-08,2163.62,49288252039.0
2063,2013-07-09,2162.67,37246189870.0
2064,2013-07-10,2224.07,54373757823.0
2065,2013-07-11,2326.69,1.11329812773e+11
2066,2013-07-12,2275.37,82064555657.0
2067,2013-07-15,2307.3,71796189674.0
2068,2013-07-16,2317.85,62085631916.0
2069,2013-07-17,2282.84,63229061677.0
2070,2013-07-18,2245.33,51937235147.0
2071,2013-07-19,2190.48,66179072656.0
2072,2013-07-22,2202.19,48872947253.0
2073,2013-07-23,2265.85,69255423111.0
2074,2013-07-24,2249.15,69279825849.0
2075,2013-07-25,2237.68,60558362762.0
2076,2013-07-26,2224.01,45636069902.0
2077,2013-07-29,2175.97,49624613440.0
2078,2013-07-30,2189.39,50907227289.0
2079,2013-07-31,2193.02,46723493389.0
2080,2013-08-01,2245.36,58944765673.0
2081,2013-08-02,2247.26,58459999450.0
2082,2013-08-05,2278.33,53623068581.0
2083,2013-08-06,2293.64,68993574807.0
2084,2013-08-07,2280.62,69560482114.0
2085,2013-08-08,2276.78,52710276666.0
2086,2013-08-09,2286.01,62663979060.0
2087,2013-08-12,2352.79,94038910336.0
2088,2013-08-13,2359.07,71178520240.0
2089,2013-08-14,2349.08,71338219589.0
2090,2013-08-15,2321.58,59411203587.0
2091,2013-08-16,2304.14,1.0402677337e+11
2092,2013-08-19,2331.43,67064925390.0
2093,2013-08-20,2312.47,67589707172.0
2094,2013-08-21,2308.59,50886495497.0
2095,2013-08-22,2303.93,51686310590.0
2096,2013-08-23,2286.93,65459845296.0
2097,2013-08-26,2335.62,66541009856.0
2098,2013-08-27,2340.88,62575377643.0
2099,2013-08-28,2328.06,80965562365.0
2100,2013-08-29,2318.31,59719882399.0
2101,2013-08-30,2313.91,76695994654.0
2102,2013-09-02,2320.34,73575869316.0
2103,2013-09-03,2354.5,72663978650.0
2104,2013-09-04,2350.7,68509013842.0
2105,2013-09-05,2341.74,59606065186.0
2106,2013-09-06,2357.78,63916893626.0
2107,2013-09-09,2440.61,1.27299546171e+11
2108,2013-09-10,2474.89,1.30648129418e+11
2109,2013-09-11,2482.89,1.42830288492e+11
2110,2013-09-12,2507.46,1.26115528291e+11
2111,2013-09-13,2488.9,98275004927.0
2112,2013-09-16,2478.39,97043842349.0
2113,2013-09-17,2427.32,93115107921.0
2114,2013-09-18,2432.51,69341324599.0
2115,2013-09-23,2472.29,80920687856.0
2116,2013-09-24,2443.89,96769831421.0
2117,2013-09-25,2429.03,89119216662.0
2118,2013-09-26,2384.44,84183923178.0
2119,2013-09-27,2394.97,66383990191.0
2120,2013-09-30,2409.04,60990141884.0
2121,2013-10-08,2441.81,84229908920.0
2122,2013-10-09,2453.58,76128340887.0
2123,2013-10-10,2429.32,89468020274.0
2124,2013-10-11,2468.51,91811541654.0
2125,2013-10-14,2472.54,99109155920.0
2126,2013-10-15,2467.52,86100822006.0
2127,2013-10-16,2421.37,83150844984.0
2128,2013-10-17,2413.33,67722892391.0
2129,2013-10-18,2426.05,59138754367.0
2130,2013-10-21,2471.32,82223144817.0
2131,2013-10-22,2445.89,83412053857.0
2132,2013-10-23,2418.49,83286778556.0
2133,2013-10-24,2400.51,60427235951.0
2134,2013-10-25,2368.56,70778094834.0
2135,2013-10-28,2365.95,56602098405.0
2136,2013-10-29,2372.05,91741559592.0
2137,2013-10-30,2407.47,75735067216.0
2138,2013-10-31,2373.72,70393879838.0
2139,2013-11-01,2384.96,57820026665.0
2140,2013-11-04,2380.45,48959462043.0
2141,2013-11-05,2383.77,56935549943.0
2142,2013-11-06,2353.57,59536872794.0
2143,2013-11-07,2340.55,50942569626.0
2144,2013-11-08,2307.95,48564999878.0
2145,2013-11-11,2315.89,42566548184.0
2146,2013-11-12,2340.0,49854763423.0
2147,2013-11-13,2288.12,53183050105.0
2148,2013-11-14,2304.5,51945077793.0
2149,2013-11-15,2350.73,83147858433.0
2150,2013-11-18,2428.9,1.08549512988e+11
2151,2013-11-19,2412.16,79884936328.0
2152,2013-11-20,2424.85,67741428196.0
2153,2013-11-21,2409.99,82220527035.0
2154,2013-11-22,2397.96,70052206585.0
2155,2013-11-25,2388.63,63811265014.0
2156,2013-11-26,2387.42,53334204356.0
2157,2013-11-27,2414.48,70744775407.0
2158,2013-11-28,2439.53,86852445384.0
2159,2013-11-29,2438.94,61907374173.0
2160,2013-12-02,2418.79,1.1292184112e+11
2161,2013-12-03,2442.78,72045234174.0
2162,2013-12-04,2475.14,94783931336.0
2163,2013-12-05,2468.2,72999931131.0
2164,2013-12-06,2452.29,64843207895.0
2165,2013-12-09,2450.87,57634539131.0
2166,2013-12-10,2453.32,61236728790.0
2167,2013-12-11,2412.76,62808851026.0
2168,2013-12-12,2410.01,47481447335.0
2169,2013-12-13,2406.64,47583527668.0
2170,2013-12-16,2367.92,62107893611.0
2171,2013-12-17,2356.38,46306075570.0
2172,2013-12-18,2357.23,39675269794.0
2173,2013-12-19,2332.41,45148866928.0
2174,2013-12-20,2278.14,60862129503.0
2175,2013-12-23,2284.6,44415342954.0
2176,2013-12-24,2288.25,45173191422.0
2177,2013-12-25,2305.11,41202984186.0
2178,2013-12-26,2265.33,48603013700.0
2179,2013-12-27,2303.48,51197946376.0
2180,2013-12-30,2299.46,46156442661.0
2181,2013-12-31,2330.03,57026486218.0
2182,2014-01-02,2321.98,49012211124.0
2183,2014-01-03,2290.78,57739709924.0
2184,2014-01-06,2238.64,59979360128.0
2185,2014-01-07,2238.0,42565648108.0
2186,2014-01-08,2241.91,50691488898.0
2187,2014-01-09,2222.22,54399491333.0
2188,2014-01-10,2204.85,47572309533.0
2189,2014-01-13,2193.68,46123003754.0
2190,2014-01-14,2212.85,46785099888.0
2191,2014-01-15,2208.94,45755914348.0
2192,2014-01-16,2211.84,49842784005.0
2193,2014-01-17,2178.49,46268159163.0
2194,2014-01-20,2165.99,39157227541.0
2195,2014-01-21,2187.41,38590992772.0
2196,2014-01-22,2243.8,64803357078.0
2197,2014-01-23,2231.89,55726417393.0
2198,2014-01-24,2245.68,59563444873.0
2199,2014-01-27,2215.92,63503992484.0
2200,2014-01-28,2219.86,49408754555.0
2201,2014-01-29,2227.78,48788682770.0
2202,2014-01-30,2202.45,43475960839.0
2203,2014-02-07,2212.48,49597106433.0
2204,2014-02-10,2267.53,81103244127.0
2205,2014-02-11,2285.56,92688969126.0
2206,2014-02-12,2291.25,73487379679.0
2207,2014-02-13,2279.55,87352124305.0
2208,2014-02-14,2295.58,64613327719.0
2209,2014-02-17,2311.65,86871352624.0
2210,2014-02-18,2282.44,88107267954.0
2211,2014-02-19,2308.66,88341900374.0
2212,2014-02-20,2287.44,91771595713.0
2213,2014-02-21,2264.29,69908188663.0
2214,2014-02-24,2214.51,79599146389.0
2215,2014-02-25,2157.91,88306571728.0
2216,2014-02-26,2163.41,68640581126.0
2217,2014-02-27,2154.11,81587999653.0
2218,2014-02-28,2178.97,70216798972.0
2219,2014-03-03,2190.37,69408739897.0
2220,2014-03-04,2184.27,64691438035.0
2221,2014-03-05,2163.98,55669679402.0
2222,2014-03-06,2173.63,61495023657.0
2223,2014-03-07,2168.36,58693177974.0
2224,2014-03-10,2097.79,63086412572.0
2225,2014-03-11,2108.66,53075782462.0
2226,2014-03-12,2114.13,60115239174.0
2227,2014-03-13,2140.33,59163094375.0
2228,2014-03-14,2122.84,49805247510.0
2229,2014-03-17,2143.04,47571288733.0
2230,2014-03-18,2138.13,54188441365.0
2231,2014-03-19,2120.87,55283943974.0
2232,2014-03-20,2086.97,58951601970.0
2233,2014-03-21,2158.8,83560511769.0
2234,2014-03-24,2176.55,81203913733.0
2235,2014-03-25,2174.44,67548473561.0
2236,2014-03-26,2171.05,50116023097.0
2237,2014-03-27,2155.71,62175860350.0
2238,2014-03-28,2151.97,60123341093.0
2239,2014-03-31,2146.31,48105020054.0
2240,2014-04-01,2163.12,43659064291.0
2241,2014-04-02,2180.73,56777151867.0
2242,2014-04-03,2165.01,57708859685.0
2243,2014-04-04,2185.47,43912624261.0
2244,2014-04-08,2237.32,85692893370.0
2245,2014-04-09,2238.62,61178630422.0
2246,2014-04-10,2273.76,1.01616815025e+11
2247,2014-04-11,2270.67,86154853765.0
2248,2014-04-14,2268.61,60254151500.0
2249,2014-04-15,2229.46,62599115638.0
2250,2014-04-16,2232.53,47770218198.0
2251,2014-04-17,2224.8,45096433749.0
2252,2014-04-18,2224.48,45709617096.0
2253,2014-04-21,2187.25,51856112765.0
2254,2014-04-22,2196.8,52351993061.0
2255,2014-04-23,2194.67,45191150830.0
2256,2014-04-24,2190.47,41927012945.0
2257,2014-04-25,2167.83,52092022381.0
2258,2014-04-28,2134.97,49998809829.0
2259,2014-04-29,2158.47,41550353157.0
2260,2014-04-30,2158.66,39493022295.0
2261,2014-05-05,2156.47,41470449799.0
2262,2014-05-06,2157.33,41486451628.0
2263,2014-05-07,2137.32,37751019661.0
2264,2014-05-08,2135.5,40729772017.0
2265,2014-05-09,2133.91,40242745273.0
2266,2014-05-12,2180.05,66275508636.0
2267,2014-05-13,2174.85,50241276089.0
2268,2014-05-14,2172.37,39214123931.0
2269,2014-05-15,2144.08,38938529216.0
2270,2014-05-16,2145.95,34987586802.0
2271,2014-05-19,2115.14,37135950607.0
2272,2014-05-20,2115.77,31576339037.0
2273,2014-05-21,2135.91,32246807970.0
2274,2014-05-22,2130.87,39227549718.0
2275,2014-05-23,2148.41,32420020159.0
2276,2014-05-26,2155.98,37788482728.0
2277,2014-05-27,2147.28,32374256462.0
2278,2014-05-28,2169.35,45627619375.0
2279,2014-05-29,2155.16,41076912680.0
2280,2014-05-30,2156.46,39769199791.0
2281,2014-06-03,2149.92,37906226058.0
2282,2014-06-04,2128.27,35607022812.0
2283,2014-06-05,2150.6,33050774675.0
2284,2014-06-06,2134.72,32415599488.0
2285,2014-06-09,2134.28,35326732064.0
2286,2014-06-10,2161.27,44416141206.0
2287,2014-06-11,2160.77,37311080748.0
2288,2014-06-12,2153.41,37252041741.0
2289,2014-06-13,2176.24,51765511450.0
2290,2014-06-16,2191.86,56904298384.0
2291,2014-06-17,2169.67,46244977817.0
2292,2014-06-18,2160.24,42538095511.0
2293,2014-06-19,2126.91,46029744918.0
2294,2014-06-20,2136.73,35425712925.0
2295,2014-06-23,2134.11,37112428752.0
2296,2014-06-24,2144.82,38778505304.0
2297,2014-06-25,2133.37,33809315524.0
2298,2014-06-26,2149.08,40601836632.0
2299,2014-06-27,2150.26,45525673947.0
2300,2014-06-30,2165.12,50277570814.0
2301,2014-07-01,2164.56,49936284309.0
2302,2014-07-02,2170.87,53273658927.0
2303,2014-07-03,2180.19,56024939299.0
2304,2014-07-04,2178.7,47990033413.0
2305,2014-07-07,2176.29,47663876919.0
2306,2014-07-08,2180.47,46017266874.0
2307,2014-07-09,2148.71,58980248398.0
2308,2014-07-10,2142.85,50931668887.0
2309,2014-07-11,2148.01,51551825645.0
2310,2014-07-14,2171.76,60467088864.0
2311,2014-07-15,2174.98,64304875149.0
2312,2014-07-16,2170.87,61126054498.0
2313,2014-07-17,2157.07,46354646289.0
2314,2014-07-18,2164.14,53758919136.0
2315,2014-07-21,2166.3,47731629577.0
2316,2014-07-22,2192.7,66806114430.0
2317,2014-07-23,2197.83,69177998063.0
2318,2014-07-24,2237.01,99964367602.0
2319,2014-07-25,2260.45,81994560081.0
2320,2014-07-28,2323.9,1.45277424291e+11
2321,2014-07-29,2331.37,1.12176546316e+11
2322,2014-07-30,2322.01,1.03362308865e+11
2323,2014-07-31,2350.25,93135566963.0
2324,2014-08-01,2329.4,1.06125190266e+11
2325,2014-08-04,2375.62,1.01301888277e+11
2326,2014-08-05,2369.35,97906971246.0
2327,2014-08-06,2363.22,96681298733.0
2328,2014-08-07,2327.46,94254453994.0
2329,2014-08-08,2331.13,72605666133.0
2330,2014-08-11,2365.35,82973900360.0
2331,2014-08-12,2357.05,82973769642.0
2332,2014-08-13,2358.9,94185266458.0
2333,2014-08-14,2335.95,84251435869.0
2334,2014-08-15,2360.64,81888217001.0
2335,2014-08-18,2374.56,90148909855.0
2336,2014-08-19,2374.77,1.0274275996e+11
2337,2014-08-20,2366.14,91374802730.0
2338,2014-08-21,2354.24,92192063269.0
2339,2014-08-22,2365.36,85642463757.0
2340,2014-08-25,2342.86,85182493960.0
2341,2014-08-26,2324.09,83135033150.0
2342,2014-08-27,2327.6,62448675179.0
2343,2014-08-28,2311.28,66195966855.0
2344,2014-08-29,2338.29,58359967752.0
2345,2014-09-01,2355.32,73362240553.0
2346,2014-09-02,2386.46,1.06925790139e+11
2347,2014-09-03,2408.84,1.23629189433e+11
2348,2014-09-04,2426.22,1.08294703239e+11
2349,2014-09-05,2449.26,1.23349320057e+11
2350,2014-09-09,2445.22,1.07795213548e+11
2351,2014-09-10,2432.43,97472682969.0
2352,2014-09-11,2423.45,1.27203381658e+11
2353,2014-09-12,2438.36,96625765409.0
2354,2014-09-15,2437.19,1.12507690398e+11
2355,2014-09-16,2388.76,1.47250169859e+11
2356,2014-09-17,2401.33,98039470145.0
2357,2014-09-18,2408.66,92105332013.0
2358,2014-09-19,2425.21,88221038707.0
2359,2014-09-22,2378.92,88958056522.0
2360,2014-09-23,2399.46,75463683722.0
2361,2014-09-24,2441.86,1.20389934642e+11
2362,2014-09-25,2436.97,1.19612625726e+11
2363,2014-09-26,2437.2,87757377938.0
2364,2014-09-29,2447.8,1.11463779824e+11
2365,2014-09-30,2450.99,1.01906558841e+11
2366,2014-10-08,2478.38,1.1650010781e+11
2367,2014-10-09,2481.96,1.20752628433e+11
2368,2014-10-10,2466.79,1.21924973049e+11
2369,2014-10-13,2454.95,1.12784478808e+11
2370,2014-10-14,2446.56,1.06356643094e+11
2371,2014-10-15,2463.87,1.14837290107e+11
2372,2014-10-16,2444.4,1.28340525473e+11
2373,2014-10-17,2441.73,1.12685625525e+11
2374,2014-10-20,2454.71,84843604900.0
2375,2014-10-21,2433.39,86622201933.0
2376,2014-10-22,2418.64,82251744245.0
2377,2014-10-23,2395.94,86045452830.0
2378,2014-10-24,2390.71,65601225156.0
2379,2014-10-27,2368.83,65956480803.0
2380,2014-10-28,2416.65,90529903107.0
2381,2014-10-29,2451.38,1.34541723619e+11
2382,2014-10-30,2468.93,1.39157358014e+11
2383,2014-10-31,2508.33,1.81604617039e+11
2384,2014-11-03,2512.55,1.51406835108e+11
2385,2014-11-04,2513.17,1.5529188255e+11
2386,2014-11-05,2503.45,1.4613089512e+11
2387,2014-11-06,2506.07,1.18839203631e+11
2388,2014-11-07,2502.15,1.76868665325e+11
2389,2014-11-10,2565.73,1.87612569248e+11
2390,2014-11-11,2558.61,2.65840509803e+11
2391,2014-11-12,2594.32,1.57847382809e+11
2392,2014-11-13,2579.75,1.929854529e+11
2393,2014-11-14,2581.09,1.45409933865e+11
2394,2014-11-17,2567.1,1.47724645089e+11
2395,2014-11-18,2541.42,1.24246649435e+11
2396,2014-11-19,2537.22,1.13031721938e+11
2397,2014-11-20,2537.1,98145538650.0
2398,2014-11-21,2583.46,1.4375081326e+11
2399,2014-11-24,2649.26,2.64974912281e+11
2400,2014-11-25,2685.56,2.06879208489e+11
2401,2014-11-26,2723.02,2.39333899163e+11
2402,2014-11-27,2754.49,2.61164877169e+11
2403,2014-11-28,2808.82,3.30256023242e+11
2404,2014-12-01,2819.81,3.38833084229e+11
2405,2014-12-02,2923.94,3.41185189116e+11
2406,2014-12-03,2967.55,4.64857500377e+11
2407,2014-12-04,3104.35,4.33875560243e+11
2408,2014-12-05,3124.89,5.54362904944e+11
2409,2014-12-08,3252.88,5.15773683037e+11
2410,2014-12-09,3106.91,7.02150099247e+11
2411,2014-12-10,3221.55,4.77300103105e+11
2412,2014-12-11,3183.01,3.92944833604e+11
2413,2014-12-12,3193.23,3.37817436996e+11
2414,2014-12-15,3217.23,3.26668040798e+11
2415,2014-12-16,3303.4,4.25665729151e+11
2416,2014-12-17,3360.6,5.27748937956e+11
2417,2014-12-18,3345.93,4.16260448852e+11
2418,2014-12-19,3383.17,4.3551686494e+11
2419,2014-12-22,3394.48,5.37021101759e+11
2420,2014-12-23,3324.92,3.77227774057e+11
2421,2014-12-24,3230.39,3.39475799573e+11
2422,2014-12-25,3335.42,3.30128939928e+11
2423,2014-12-26,3445.84,4.3883842711e+11
2424,2014-12-29,3455.46,5.05004508391e+11
2425,2014-12-30,3457.55,3.94607772399e+11
2426,2014-12-31,3533.71,4.03710888146e+11
2427,2015-01-05,3641.54,5.19849817448e+11
2428,2015-01-06,3641.06,4.98529588258e+11
2429,2015-01-07,3643.79,3.98731720502e+11
2430,2015-01-08,3559.26,3.55831967325e+11
2431,2015-01-09,3546.72,4.30210592272e+11
2432,2015-01-12,3513.58,3.34257133083e+11
2433,2015-01-13,3514.04,2.50796676069e+11
2434,2015-01-14,3502.42,2.41285837533e+11
2435,2015-01-15,3604.12,3.03445351108e+11
2436,2015-01-16,3635.15,3.55568710742e+11
2437,2015-01-19,3355.16,3.66017532103e+11
2438,2015-01-20,3396.22,3.81917903845e+11
2439,2015-01-21,3548.89,4.25433704264e+11
2440,2015-01-22,3567.61,3.45026040998e+11
2441,2015-01-23,3571.73,3.61835546416e+11
2442,2015-01-26,3607.99,3.09585710088e+11
2443,2015-01-27,3574.93,3.57548249621e+11
2444,2015-01-28,3525.32,2.78749164896e+11
2445,2015-01-29,3481.8,2.51897926442e+11
2446,2015-01-30,3434.39,2.37420793858e+11
2447,2015-02-02,3353.96,2.24837769887e+11
2448,2015-02-03,3437.45,2.41100023193e+11
2449,2015-02-04,3401.77,2.44034297155e+11
2450,2015-02-05,3366.95,3.11523669172e+11
2451,2015-02-06,3312.42,2.21433183351e+11
2452,2015-02-09,3345.92,2.20766525021e+11
2453,2015-02-10,3406.94,1.99120680699e+11
2454,2015-02-11,3434.12,1.85979219656e+11
2455,2015-02-12,3442.87,1.91285873488e+11
2456,2015-02-13,3469.83,2.47076153339e+11
2457,2015-02-16,3499.48,2.22799721247e+11
2458,2015-02-17,3522.32,2.14457267905e+11
2459,2015-02-25,3478.73,2.11739059322e+11
2460,2015-02-26,3566.3,2.79809075234e+11
2461,2015-02-27,3572.84,2.71861944608e+11
2462,2015-03-02,3601.27,3.25164897145e+11
2463,2015-03-03,3507.9,3.35700118167e+11
2464,2015-03-04,3530.82,2.57468790961e+11
2465,2015-03-05,3496.34,2.7903059235e+11
2466,2015-03-06,3478.52,2.33468244766e+11
2467,2015-03-09,3537.75,2.77860471571e+11
2468,2015-03-10,3520.61,2.45366625918e+11
2469,2015-03-11,3524.65,2.35772755479e+11
2470,2015-03-12,3592.84,3.22141249344e+11
2471,2015-03-13,3617.66,2.97298516465e+11
2472,2015-03-16,3705.67,3.58497570207e+11
2473,2015-03-17,3757.12,4.55003825887e+11
2474,2015-03-18,3846.06,4.84465529242e+11
2475,2015-03-19,3839.74,4.63212821639e+11
2476,2015-03-20,3892.57,5.44468374302e+11
2477,2015-03-23,3972.06,5.19760220709e+11
2478,2015-03-24,3973.05,5.91066800604e+11
2479,2015-03-25,3940.41,5.0173389168e+11
2480,2015-03-26,3950.0,4.68538490771e+11
2481,2015-03-27,3971.7,3.93132347578e+11
2482,2015-03-30,4088.18,5.46211078887e+11
2483,2015-03-31,4051.2,5.98121732643e+11
2484,2015-04-01,4123.9,4.66596904663e+11
2485,2015-04-02,4124.78,4.76617837707e+11
2486,2015-04-03,4170.54,4.66965600575e+11
2487,2015-04-07,4260.04,5.64646323685e+11
2488,2015-04-08,4295.8,6.5830806276e+11
2489,2015-04-09,4262.14,6.50419151486e+11
2490,2015-04-10,4344.42,5.09354291196e+11
2491,2015-04-13,4421.07,5.9851813993e+11
2492,2015-04-14,4438.18,6.02127441917e+11
2493,2015-04-15,4380.51,5.96822875636e+11
2494,2015-04-16,4513.55,5.64722844124e+11
2495,2015-04-17,4596.14,7.33953610122e+11
2496,2015-04-20,4521.92,9.39264904128e+11
2497,2015-04-21,4619.16,6.85365027867e+11
2498,2015-04-22,4739.81,7.69924803864e+11
2499,2015-04-23,4740.89,7.52258236225e+11
2500,2015-04-24,4702.64,7.2127309749e+11
2501,2015-04-27,4807.59,7.65910402328e+11
2502,2015-04-28,4741.86,8.60349875255e+11
2503,2015-04-29,4774.33,6.01676350605e+11
2504,2015-04-30,4749.89,6.12511415165e+11
2505,2015-05-04,4787.74,5.65453373624e+11
2506,2015-05-05,4596.84,6.60020218474e+11
2507,2015-05-06,4553.33,5.86033987365e+11
2508,2015-05-07,4470.09,4.27189953161e+11
2509,2015-05-08,4558.4,4.52090694881e+11
2510,2015-05-11,4690.53,5.83260408778e+11
2511,2015-05-12,4747.42,6.07123299939e+11
2512,2015-05-13,4718.44,5.90479847838e+11
2513,2015-05-14,4700.78,5.1321965555e+11
